#Position (bp)	insert size
2100169.5	337.0379977208171
6300507.5	337.68649078194534
1.05008455E7	338.16581344902386
1.47011835E7	337.1506581673936
1.89015215E7	338.4396780533995
2.31018595E7	338.2379518072289
2.73021975E7	337.8608980738833
3.15025355E7	336.7586090021692
3.57028735E7	337.0974617865657
3.8653933E7	335.5858343337335
4.0754102E7	338.7129341944493
4.41035495E7	337.72558690708775
4.83038875E7	338.5611572975437
5.25042255E7	338.2044707046599
5.67045635E7	338.0194416828418
6.09049015E7	338.2729684073262
6.51052395E7	336.4638565543647
6.75716935E7	336.77018546925115
6.96718625E7	336.64290736033746
7.35059155E7	337.66450492182975
7.77062535E7	336.93684812116015
8.19065915E7	338.25058157760145
8.61069295E7	338.06753716407405
9.03072675E7	338.34986555997193
9.45076055E7	338.24756407165245
9.87079435E7	337.8416165951359
1.029082815E8	335.5409277157424
1.061478055E8	336.03144852962316
1.082479745E8	335.37051792828686
1.113089575E8	336.96906943488165
1.155092955E8	337.96208640414443
1.197096335E8	338.0639396775122
1.239099715E8	338.04446316084994
1.281103095E8	337.34316425572877
1.323106475E8	339.20796514232194
1.365109855E8	336.593987225362
1.407113235E8	337.74135460321753
1.431893125E8	338.0189046969402
1.452894815E8	337.2054165495268
1.491119995E8	336.45788089163153
1.533123375E8	337.041462481555
1.575126755E8	338.5290511727079
1.617130135E8	338.72619436282514
1.659133515E8	338.26867949464275
1.701136895E8	338.10549294180424
1.743140275E8	338.6526046086559
1.785143655E8	338.1900502221069
1.82081576E8	337.8630493620312
1.84181745E8	338.3974082073434
1.869150415E8	336.36789970592787
1.911153795E8	338.14229390124643
1.953157175E8	338.40540577268035
1.995160555E8	337.99045049149305
2.037163935E8	338.30906768837804
2.079167315E8	338.4699100112486
2.121170695E8	337.7679629853635
2.159577405E8	337.21613027363134
2.180579095E8	335.42787114845936
2.205177455E8	337.30609877361616
2.247180835E8	337.7666629074095
2.289184215E8	337.8606936772919
2.331187595E8	338.3561533622972
2.373190975E8	338.38387226813325
2.415194355E8	338.6645455687194
2.457197735E8	338.5312343754595
2.499201115E8	336.92332917951074
2.541204495E8	337.79690609057315
2.583207875E8	336.8864468864469
2.625211255E8	337.0774966204799
2.64771353E8	339.03853339560953
2.66871522E8	335.19939287426104
2.709218015E8	338.0790294838425
2.751221395E8	338.37494136339564
2.793224775E8	338.0037022633585
2.835228155E8	338.1282636374159
2.877231535E8	337.62563191692857
2.911785265E8	338.27942446043164
2.932786955E8	338.6087599428921
2.961238295E8	339.572926034587
3.003241675E8	338.1537872712692
3.045245055E8	338.44280955873364
3.087248435E8	338.45578104055613
3.129251815E8	338.2585764294049
3.171255195E8	337.7068749710259
3.213258575E8	334.21996147142465
3.242401025E8	337.9234284302828
3.263402715E8	337.3604796586478
3.297265335E8	338.3382210084496
3.339268715E8	338.45654921092074
3.381272095E8	337.86785089489973
3.423275475E8	337.2213789534756
3.45205241E8	335.3337894147646
3.4730541E8	329.2574182215259
3.507282235E8	337.0961458408096
3.549285615E8	338.4400967302102
3.591288995E8	338.445437301799
3.633292375E8	338.33347427766034
3.675295755E8	338.0594392480878
3.71240276E8	335.82158512443436
3.73340445E8	337.1876357890579
3.759302515E8	337.3925350742701
3.801305895E8	337.8388917032534
3.843309275E8	338.4950181899176
3.885312655E8	338.76853330026813
3.927316035E8	338.2577653731881
3.969319415E8	336.55010368834246
3.995115505E8	338.1570693764898
4.016117195E8	338.5336833098217
4.053326175E8	336.8916591182454
4.095329555E8	338.18764744380013
4.137332935E8	337.99315147614567
4.179336315E8	337.58129653964085
4.221339695E8	338.29291865863553
4.263343075E8	336.300874755583
4.29544739E8	336.76205563652496
4.31644908E8	337.9951996253366
4.347349835E8	338.59009560150145
4.389353215E8	337.68782423472015
4.431356595E8	337.7500318233893
4.473359975E8	338.3177305703079
4.515363355E8	337.93440977450115
4.557366735E8	337.3022331691297
4.594834625E8	335.97603745868525
4.615836315E8	338.41694707861734
4.641373495E8	338.5397350268258
4.683376875E8	337.75219008264463
4.725380255E8	337.65552862929616
4.767383635E8	338.3790203106332
4.809387015E8	337.38346716587023
4.851390395E8	335.2722924859177
4.88957394E8	337.61754740267025
4.91057563E8	339.41198198198197
4.935397155E8	337.9566531932094
4.977400535E8	337.8033970536385
5.019403915E8	338.3005744018474
5.061407295E8	338.1498838740218
5.103410675E8	337.29847210892893
5.133447625E8	334.8988229240368
5.154449315E8	337.76807705922903
5.187417435E8	337.6268926176533
5.229420815E8	338.2557717803752
5.271424195E8	338.1079987657284
5.313427575E8	338.1525331762371
5.355430955E8	332.4030152178149
5.397434335E8	337.54185722807716
5.424857625E8	339.02711793146943
5.445859315E8	337.4845025080482
5.481441095E8	338.3426596337188
5.523444475E8	338.3382797332658
5.565447855E8	334.6595348578732
5.607451235E8	338.70112141171387
5.649454615E8	338.24899828277046
5.691457995E8	337.1096281184627
5.72266017E8	335.91872933159635
5.74366186E8	337.8193476786485
5.775464755E8	336.48565852865244
5.817468135E8	336.6549026597746
5.859471515E8	338.04599545798635
5.901474895E8	339.0490661552006
5.943478275E8	338.55682468882793
5.97053186E8	337.73607406245094
5.99153355E8	338.97250744699494
6.027485035E8	336.0722163981868
6.069488415E8	338.26712314019335
6.111491795E8	338.2295673812389
6.153495175E8	338.3581557039612
6.195498555E8	337.72777373799227
6.234487385E8	337.3508667539371
6.255489075E8	338.1397755610973
6.279505315E8	336.3007096392667
6.321508695E8	337.45552626101437
6.363512075E8	337.6719353171829
6.405515455E8	337.3264861964105
6.447518835E8	337.0801153810366
6.487291505E8	337.3462361715071
6.508293195E8	337.4575353066357
6.531525595E8	337.06690305746974
6.573528975E8	336.96816021411104
6.615532355E8	337.4052393399134
6.657535735E8	337.39036791971046
6.699539115E8	336.0486659320411
6.72448791E8	331.61395613245537
6.7454896E8	337.3734635872532
6.783545875E8	338.00595713418727
6.825549255E8	338.4381437519022
6.867552635E8	337.82580569277815
6.909556015E8	336.98495667373277
6.951559395E8	336.1977958861327
6.978079805E8	336.8623631123919
6.999081495E8	337.3018506378902
7.035566155E8	337.4012897002608
7.077569535E8	338.01688848270214
7.119572915E8	337.9727289634301
7.161576295E8	337.22265466634235
7.203579675E8	336.8278990593851
7.23336906E8	336.28407879230036
7.25437075E8	336.11894749860863
7.287586435E8	337.2638230017939
7.329589815E8	337.7184595182971
7.371593195E8	337.9247278236829
7.413596575E8	337.11854144501405
7.44593176E8	334.4896918172157
7.46693345E8	338.7450810810811
7.497603335E8	338.3745842033264
7.539606715E8	338.2983441706846
7.581610095E8	337.9531136693256
7.623613475E8	337.7265003409866
7.665616855E8	337.45259561703193
7.707620235E8	336.18380263119343
7.749623615E8	336.39812740681083
7.791626995E8	338.7675405333388
7.833630375E8	337.0636252296387
7.85832245E8	336.11722488038276
7.87932414E8	337.12241371033554
7.917637135E8	337.39991893644617
7.959640515E8	337.6021429884827
8.001643895E8	338.68753365261995
8.043647275E8	338.2856649345789
8.085650655E8	337.5402552461983
8.127654035E8	337.8009775846746
8.167383885E8	335.5052150760888
8.188385575E8	336.6072166587188
8.211660795E8	336.93064876957493
8.253664175E8	338.2641726564416
8.295667555E8	337.5966177172242
8.337670935E8	338.5983073348822
8.379674315E8	338.4731608042377
8.421677695E8	338.07146636625873
8.463681075E8	338.3035842662011
8.505684455E8	338.07855626326966
8.547687835E8	337.11278453502115
8.589691215E8	337.59838713372585
8.631694595E8	337.82171379942395
8.66160665E8	336.007084845343
8.68260834E8	336.07984174085067
8.715701355E8	337.73200136718145
8.757704735E8	337.74263250183833
8.799708115E8	338.21655135232277
8.841711495E8	335.7137049856396
8.883714875E8	338.3431161971831
8.925718255E8	337.8872175190653
8.967721635E8	332.95926441793335
9.009725015E8	337.54870204456694
9.03798353E8	338.3626388888889
9.05898522E8	337.081326952794
9.093731775E8	338.33136222575615
9.135735155E8	338.6256185100007
9.177738535E8	338.05683080098765
9.219741915E8	338.0818749287424
9.261745295E8	337.9531978609626
9.303748675E8	337.75516990070145
9.345752055E8	337.34964709932865
9.387755435E8	336.59224518122187
9.4175844E8	338.44221669740955
9.43858609E8	337.0283590765654
9.471762195E8	337.4310012084483
9.513765575E8	338.0766040949313
9.555768955E8	337.99205388459507
9.597772335E8	337.87725846362264
9.639775715E8	338.2690330617563
9.681779095E8	337.6811228653244
9.715636425E8	336.94871794871796
9.736638115E8	339.2936217662801
9.765785855E8	336.51514115463516
9.807789235E8	337.4783105022831
9.849792615E8	336.9359323642627
9.891795995E8	338.6785019662403
9.933799375E8	338.5302194452911
9.975802755E8	338.2819943480016
1.0017806135E9	338.1386479782931
1.0059809515E9	338.1499174384378
1.0101812895E9	338.1372031257196
1.0143816275E9	337.4957203436243
1.0182451695E9	337.9530845954932
1.0203453385E9	337.07646176911544
1.0227823035E9	335.9423387674119
1.0269826415E9	338.36040934278736
1.0311829795E9	338.27445551864156
1.0353833175E9	338.16651916503906
1.0395836555E9	338.49744129495883
1.0437839935E9	338.25551805983883
1.047557053E9	336.3622865491736
1.049657222E9	339.12598525298756
1.0521846695E9	336.49921980804334
1.0563850075E9	337.7379730020823
1.0605853455E9	337.9147011370621
1.0647856835E9	338.30677408844525
1.0689860215E9	338.10952790931265
1.0731863595E9	337.7030637515036
1.0773866975E9	337.0667241230716
1.081390005E9	336.81912008635896
1.083490174E9	334.9573091849935
1.0857873735E9	337.20692153750605
1.0899877115E9	338.2998015764659
1.0941880495E9	338.29740991666165
1.0983883875E9	338.6997415439937
1.1025887255E9	337.15702079395084
1.1063864205E9	335.31517601659095
1.1084865895E9	334.9672627939733
1.1109894015E9	337.03856545001855
1.1151897395E9	337.5461568111008
1.1193900775E9	337.0894054667384
1.1235904155E9	338.5429942767586
1.1277907535E9	338.3213731657676
1.131338125E9	335.28146018659146
1.133438294E9	337.67485596980333
1.1361914295E9	337.057238514699
1.1403917675E9	338.1409971868418
1.1445921055E9	338.30323413796526
1.1487924435E9	338.6314754194619
1.1529927815E9	337.7065042700028
1.1571578025E9	335.7878535575802
1.1592579715E9	324.9743445728538
1.1613934575E9	336.27009209009543
1.1655937955E9	337.99715562070287
1.1697941335E9	337.92404020189235
1.1739944715E9	338.3581556724828
1.1781948095E9	338.01043092132824
1.1823951475E9	338.1939723610703
1.1865954855E9	336.1293496720056
1.189879979E9	335.4156805289455
1.191980148E9	338.3977494545872
1.1949961615E9	336.31833147504426
1.1991964995E9	337.78293473117105
1.2033968375E9	338.0068817270815
1.2075971755E9	337.90018624989875
1.2117975135E9	337.86417221937467
1.2159978515E9	336.81323155216285
1.2183100455E9	339.325271059216
1.2204102145E9	338.5331993553137
1.2243985275E9	338.315400332456
1.2285988655E9	338.0318719639404
1.2327992035E9	338.1921231341425
