#Position (bp)	insert size
2.961238295E8	313.9199223229713
3.003241675E8	312.2784377281875
3.045245055E8	313.27221379945894
3.087248435E8	312.8087215525667
3.129251815E8	312.87088389459325
3.171255195E8	312.349763971372
3.213258575E8	312.0037771658232
3.242401025E8	313.4394534585824
3.263402715E8	312.87724178317836
3.297265335E8	312.96049175347997
3.339268715E8	313.0255328372227
3.381272095E8	313.13822786747266
3.423275475E8	312.6653446175947
3.45205241E8	311.6487351511048
3.4730541E8	311.584287029729
3.507282235E8	313.2044381824586
3.549285615E8	313.1482785101754
3.591288995E8	313.30984697467164
3.633292375E8	313.3623912026911
3.675295755E8	313.009419629292
3.71240276E8	310.83506963892313
3.73340445E8	312.6253425304734
3.759302515E8	312.61351648707245
3.801305895E8	313.25977097855883
3.843309275E8	313.1074872873926
3.885312655E8	313.3239575549245
3.927316035E8	313.55393071976766
3.969319415E8	312.07127248889213
3.995115505E8	313.30383833552554
4.016117195E8	313.7653737871984
4.053326175E8	312.10402952758767
4.095329555E8	313.0084973099345
4.137332935E8	313.2803595520229
4.179336315E8	312.99708098470035
4.221339695E8	312.78660715812515
4.263343075E8	311.4669894455361
4.29544739E8	312.79656832489815
4.31644908E8	313.11793525809276
4.347349835E8	313.491430080013
4.389353215E8	312.63390182262464
4.431356595E8	312.7687278962598
4.473359975E8	313.1675819945594
4.515363355E8	312.85492671079413
4.557366735E8	312.2695883987217
4.594834625E8	312.19928913614586
4.615836315E8	312.7182079492517
4.641373495E8	314.45187255893256
4.683376875E8	312.65666120065595
4.725380255E8	312.93354890026285
4.767383635E8	313.37640634046346
4.809387015E8	312.6012787264928
4.851390395E8	310.9908924378854
4.88957394E8	313.65778996726533
4.91057563E8	313.9187291872919
4.935397155E8	313.4591595618993
4.977400535E8	313.1149278795694
5.019403915E8	312.7872779549078
5.061407295E8	312.58028156723583
5.103410675E8	312.45486218643543
5.133447625E8	311.10301668806164
5.154449315E8	313.06558319397993
5.187417435E8	312.61217704297957
5.229420815E8	312.73583434543355
5.271424195E8	313.02877284330464
5.313427575E8	313.18993294699476
5.355430955E8	311.2160442875847
5.397434335E8	312.7850206218738
5.424857625E8	313.83702782956976
5.445859315E8	312.81850256257894
5.481441095E8	313.03455004958573
5.523444475E8	312.7579203077027
5.565447855E8	312.2893191009746
5.607451235E8	313.28824998108496
5.649454615E8	312.8290162134229
5.691457995E8	312.1474836034934
5.72266017E8	311.0629775520858
5.74366186E8	313.21279789829237
5.775464755E8	312.3500927718619
5.817468135E8	312.00880681267097
5.859471515E8	312.9389628882494
5.901474895E8	312.5327512264355
5.943478275E8	313.0206770275098
5.97053186E8	312.8487479806139
5.99153355E8	314.22643192178106
6.027485035E8	312.0898674422343
6.069488415E8	313.2052135797526
6.111491795E8	313.2598736490782
6.153495175E8	313.0651116008697
6.195498555E8	312.3008886446748
6.234487385E8	311.89299966580825
6.255489075E8	312.48795836863127
6.279505315E8	312.0376221964229
6.321508695E8	312.6393829554076
6.363512075E8	312.3846518799668
6.405515455E8	311.509095367926
6.447518835E8	312.6133926313754
6.487291505E8	313.13179484929583
6.508293195E8	313.0212241804055
6.531525595E8	311.4372426345126
6.573528975E8	312.02451763964245
6.615532355E8	313.0099865047234
6.657535735E8	312.39726729671895
6.699539115E8	312.6460756320078
6.72448791E8	311.59052384816516
6.7454896E8	313.1272149192124
6.783545875E8	312.8700174125841
6.825549255E8	313.612268134162
6.867552635E8	313.4760353921088
6.909556015E8	312.15267412367933
6.951559395E8	311.4882036203904
6.978079805E8	312.5904092506519
6.999081495E8	312.94337590783874
7.035566155E8	312.6332537229559
7.077569535E8	312.89913281606573
7.119572915E8	312.6581679485962
7.161576295E8	312.32148621654017
7.203579675E8	311.6515143811122
7.23336906E8	311.21180800645357
7.25437075E8	312.0755506410448
7.287586435E8	312.26409210371475
7.329589815E8	312.92013936801436
7.371593195E8	313.0644294491494
7.413596575E8	312.7649661634565
7.44593176E8	311.7893683424927
7.46693345E8	312.83006889586267
7.497603335E8	313.5095687388388
7.539606715E8	312.88110124903443
7.581610095E8	313.5023409165842
7.623613475E8	312.2226937243533
7.665616855E8	312.4646423443415
7.707620235E8	311.5990996157596
7.749623615E8	312.79455744638
7.791626995E8	313.51701321356245
7.833630375E8	312.9246943862009
7.85832245E8	310.58470394736844
