#Position (bp)	insert size
2100169.5	317.54515649293586
6300507.5	317.3974693617699
1.05008455E7	318.38523776941497
1.47011835E7	318.242296152322
1.89015215E7	318.232340768312
2.31018595E7	317.7659613728626
2.73021975E7	317.9480324588706
3.15025355E7	317.10512219618346
3.57028735E7	317.7177720003924
3.8653933E7	315.7811639549437
4.0754102E7	317.3647243342767
4.41035495E7	317.9332057077589
4.83038875E7	317.943530053651
5.25042255E7	318.36125760943787
5.67045635E7	317.94856393152395
6.09049015E7	318.0218028555178
6.51052395E7	316.46085704984324
6.75716935E7	314.92151162790697
6.96718625E7	318.12244302581
7.35059155E7	316.93914722015177
7.77062535E7	316.47708823670683
8.19065915E7	317.86398605996845
8.61069295E7	317.9406146971472
9.03072675E7	317.9677721701514
9.45076055E7	317.78848025731094
9.87079435E7	317.4260461301317
1.029082815E8	315.91501994763746
1.061478055E8	317.36491842830884
1.082479745E8	315.19910798122066
1.113089575E8	317.54798483111387
1.155092955E8	317.85985448124694
1.197096335E8	317.6847802786709
1.239099715E8	317.3324313378985
1.281103095E8	317.6340723787727
1.323106475E8	317.1342880302621
1.365109855E8	316.58175786754344
1.407113235E8	317.52969114219115
1.431893125E8	318.07155617308456
1.452894815E8	317.11330211897473
1.491119995E8	317.17420814479635
1.533123375E8	317.0842937108989
1.575126755E8	318.2076589235531
1.617130135E8	318.477972423492
1.659133515E8	318.14128885086967
1.701136895E8	317.72993882109216
1.743140275E8	318.3561806022207
1.785143655E8	317.62668020427645
1.82081576E8	318.17191687313544
1.84181745E8	318.6084863962283
1.869150415E8	317.2903225806452
1.911153795E8	318.22443824983446
1.953157175E8	318.54460029960507
1.995160555E8	318.52647401254626
2.037163935E8	318.3282463675409
2.079167315E8	318.72603312116104
2.121170695E8	318.38779184922873
2.159577405E8	317.3006835544833
2.180579095E8	316.790702999771
2.205177455E8	317.0644572818486
2.247180835E8	317.06210538184007
2.289184215E8	317.2141423808348
2.331187595E8	318.2322766986786
2.373190975E8	317.88951542853886
2.415194355E8	318.5635279434198
2.457197735E8	318.37199534951316
2.499201115E8	317.6356397813476
2.541204495E8	317.9427123054147
2.583207875E8	316.97256640451104
2.625211255E8	317.58044754685426
2.64771353E8	317.7342233009709
2.66871522E8	315.6511223944415
2.709218015E8	317.9290974947178
2.751221395E8	317.7777116942978
2.793224775E8	317.83399148036443
2.835228155E8	317.98727326401416
2.877231535E8	316.90591361904126
2.911785265E8	316.6597964457774
